Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,46.8924166909145,48.3377300996172,48.4453183766427,48.4317349601803,48.5626567689239,48.5567835101683,48.5221201586343,48.504528532633,48.4728899832917,48.4673517446187,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Euro area,EMU,50.3192576160826,46.8191070277606,42.9803491996728,42.741285150813,42.7262149953053,42.5122403516899,42.812102371831,42.4270924905662,42.3590047918146,42.6163618554284,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia,ECS,43.3346894181639,30.0783871918226,29.1781486482719,29.1416284568934,29.1274734153605,29.0765622008237,29.2629663515846,29.1960571455365,29.1970713688698,29.2035477166433,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia (excluding high income),ECA,51.1875337189315,69.0176173626895,67.3496193759684,67.3104990239317,67.2331470919822,67.1051723956214,67.7343777319299,67.819782608232,67.8760596385148,67.9744935129301,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,55.788124437054,28.7430833872858,28.2040653601794,28.1802698665335,28.1562426594153,28.126690671021,28.30804641255,28.3001805073015,28.3046653298449,28.2960923828226,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,European Union,EUU,48.327904328706,45.7117407353493,41.3490029398495,41.1031537631035,41.0935847175088,40.9653304909725,41.2743552952453,40.7796713967613,40.7146016537221,40.7113015792169,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Fragile and conflict affected situations,FCS,28.7737841657945,31.7766788559061,36.4390147428902,36.5637354495498,36.6748252354521,36.7817737084135,36.823781929074,36.9084955652092,37.0030609020076,37.0825847264518,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Heavily indebted poor countries (HIPC),HPC,33.7988017159543,35.4751179923153,40.3586422382444,40.450980918155,40.607790638563,40.8314342630611,40.9383760157158,41.0471335432254,41.1723375972432,41.2343038403941,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,High income,HIC,38.0018431158211,30.4972930266933,27.9620161717075,27.8330554062426,28.3978298072899,28.1021277437927,28.158937023124,27.9412793814311,28.150915463499,28.2563005785498,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,IBRD only,IBD,40.3926048514452,36.5186672355806,35.9693947418905,35.9254813833453,35.9023579317526,35.824026768982,35.8269607756833,35.8162435273847,35.7691949920153,35.6902219691441,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA & IBRD total,IBT,38.800297440846,36.7143648051606,37.3554240477931,37.355448892893,37.3757040429182,37.3669617651601,37.3817782557037,37.4051352954114,37.3960646006915,37.360328421551,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA blend,IDB,39.3715349049451,43.7327478809681,45.1620429030025,45.2735275235573,45.4151816557444,45.8170444198074,45.6952977204496,45.9456982077238,46.1024938870762,46.0800795349982,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA only,IDX,33.7665964358639,35.5561610824778,40.2900025771438,40.4158131246543,40.5570427801633,40.6911552819133,40.7800674292181,40.8668438104436,40.9509203917527,41.061717958723,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA total,IDA,34.9704381522648,37.3252836531265,41.2345782007452,41.3576197665299,41.4989346781288,41.6849608822244,41.7330253333978,41.8515432909684,41.9497191853724,42.0346295429793,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Late-demographic dividend,LTE,43.2015253563343,34.8586611405699,34.5836343873206,34.575970092195,34.5390913950941,34.4434535621907,34.305658765095,34.228177183671,34.1263121066997,34.2127152121853,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & Caribbean,LCN,33.670876914384,33.6256113675448,33.1314835316356,32.9948854654513,32.8342708592751,32.5959803797659,32.4569521312077,32.4346554641747,32.2827240093129,32.03794487597,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & Caribbean (excluding high income),LAC,34.4404266481205,34.469634253295,34.0758729588375,33.9563922349332,33.7981412150473,33.5571202062406,33.4294495427968,33.4309126226007,33.2739299512425,33.0054062426481,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.5257037093217,33.4989567958239,33.0151820143697,32.8785420791698,32.7130765027274,32.4735775026569,32.3286085016694,32.3061724125868,32.1532909235878,31.9069727065201,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Least developed countries: UN classification,LDC,33.6026938159765,35.0960550955651,39.9692004392352,40.0962325886882,40.2427267955764,40.3757774093617,40.4562980261355,40.5363356116756,40.6199944564175,40.675027919323,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Low & middle income,LMY,38.9546652308738,42.1479528377918,42.8680235863842,42.8775153516841,42.9085440371799,42.897760191927,42.9146328371298,42.9539814348274,42.9434538649589,42.9121543426043,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Low income,LIC,34.1960201056122,36.3186359425159,42.2391402110445,42.3906751097878,42.5241213892114,42.6380714641307,42.7086266626439,42.7776548728898,42.8488574259971,42.9929994294262,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lower middle income,LMC,39.7544764656045,41.6884525136862,43.0136428257616,43.0875889411233,43.1586969638896,43.2885402980028,43.2732759798986,43.3836153111403,43.4556979617882,43.4778458277651,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Middle East, North Africa, Afghanistan & Pakistan",MEA,32.13647510463,36.545222169343,35.3633126258208,35.4553315718915,35.5612418443729,35.5639563528954,35.450367379094,35.5726162555108,35.5218166555224,36.3568120898912,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,27.8984608202006,28.4050256132631,26.9287579567932,27.0428545381505,27.1599840981338,27.1631977187374,27.0187355816835,27.1696932069577,27.1053342040203,27.1633891960176,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,27.8653577218237,28.3754844185933,26.9020840750597,27.0158496284467,27.1334964796274,27.1368078871308,26.9926038404753,27.1453892201629,27.0826629067265,27.1633891960176,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Middle income,MIC,39.869165286135,43.1871899861463,43.0053735091072,42.9838431097447,42.9925121935382,42.9544831422614,42.9596302009285,42.9924977392443,42.9641122526019,42.8944949437169,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,North America,NAC,26.9441086823194,26.2410547826503,26.2243684558283,26.2580909613084,26.2781548168769,26.2164404100819,26.1424144418636,26.0480164427178,26.2343324668907,26.1755999244878,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,OECD members,OED,38.6375707223621,37.7994242999849,33.915993372169,33.7249554043681,34.4722512306256,34.0387692216637,34.105969206573,33.8367924686978,34.1483506849387,34.0485737178821,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Other small states,OSS,25.2767316122318,27.1835589064186,26.8073517915902,26.8412939628157,26.8502453142428,26.8413741552026,26.8118435315258,26.780866294677,26.6998003040907,26.6839649615494,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pacific island small states,PSS,12.0489977728285,11.7679127725857,12.1763239875389,12.0749221183801,12.0140296180826,11.8966484801247,11.7959469992206,11.7772408417771,11.7772408417771,11.7772408417771,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Post-demographic dividend,PST,37.5875655864616,37.3012707217292,33.389550282867,33.2007445502599,34.1479877979957,33.6613322301536,33.7575041028133,33.4265905595446,33.8239948384087,33.7837147030631,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pre-demographic dividend,PRE,35.5989565449505,37.6066017157795,42.3967863737836,42.5033962703965,42.6525526220994,42.8697065334426,42.9558279892552,43.0487515269991,43.1916796850301,43.2550222464783,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Small states,SST,11.4823459084243,12.8560377541796,13.0077342900313,13.0107145314773,12.993941911532,12.9912471957364,12.9741938133281,12.9637325254688,12.9348732159618,12.920463300027,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Asia,SAS,59.2189787350946,58.9819138264587,58.5947758901949,58.5659179868105,58.454633084029,58.4149005949781,58.4434579692749,58.2854476084625,58.2695288630748,58.2599025100015,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Asia (IDA & IBRD),TSA,59.2189787350946,58.9819138264587,58.5947758901949,58.5659179868105,58.454633084029,58.4149005949781,58.4434579692749,58.2854476084625,58.2695288630748,58.2599025100015,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa,SSF,38.5179640256239,40.0823713192794,43.8401088066797,43.9423078517545,44.0612973705189,44.262401640009,44.3479647951679,44.436365661348,44.5657132015052,44.6070255513579,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa (excluding high income),SSA,38.5186451731141,40.5548203983305,44.3800123594983,44.4802922774835,44.5974624187843,44.7926149149871,44.8698319264296,44.9500503139031,45.0728867301834,45.13001726826,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,38.5179640256239,40.0823713192794,43.8401088066797,43.9423078517545,44.0612973705189,44.262401640009,44.347964795168,44.436365661348,44.5657132015052,44.6070255513579,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Upper middle income,UMC,39.9215794869176,43.8305431078465,43.0018316185846,42.9394076020863,42.9213227872844,42.8113821002454,42.825272636611,42.8249408293915,42.7535869424411,42.6447434247467,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 01/28/2026,,,,,,,,,,,,,,,
